43;20774282000191;ADEMIR SIMAO;Empresa Configurada!
45;32837044000167;ADNILSON ZANETI - E;Empresa Configurada!
47;20233145000140;A3 TRANSPORTES RODOVIARIOS LTDA;Empresa Configurada!
48;04980131000133;ABNER PAULOSSI;Empresa Configurada!
50;29483152000174;AIRTON LAZARETTI 71347941800 - R;Empresa Configurada!
51;10571000000103;ALONSO & PIERRE LIMITADA - E;Empresa Configurada!
55;42179425000150;ACV PLANEJAMENTOS LTDA;Empresa Configurada!
56;11059127000100;AD - ED LOGISTICA E GESTAO LTDA;Empresa Configurada!
60;18659723000162;ADILSON APARECIDO ORMENESE 02986749801;Empresa Configurada!
62;17874832000130;17.874.832 ADILSON BISCOLA JUNIOR - R;Empresa Configurada!
63;05850886000186;ANEZIA GOMES PEREIRA DA SILVA;Empresa Configurada!
64;08354632000165;ANTONIO TRAJANO DA SILVA FILHO - E;Empresa não encontrada
65;24722138000162;ADRIANA APARECIDA KNOTHE DOS SANTOS 06855790852 - R;Empresa Configurada!
68;09091456000189;B.A.S. CONSTRUCAO CIVIL LTDA;Empresa Configurada!
93;24077756000105;AGUINALDO PURIDELI 18076687896 - R;Empresa Configurada!
96;67107300000145;CONNDOR INTERMEDIACAO DE NEGOCIOS LTDA;Empresa Configurada!
97;08944665000165;ALAN CARLOS MATTIAZZO;Empresa Configurada!
98;09506104000147;DENTAL VALINHOS REPRESENTACOES LTDA;Empresa Configurada!
100;10452517000175;DIDIO MOTOS PECAS E SERVICOS LIMITADA;Empresa Configurada!
71;32657709000150;CARLOS ALBERTO BALSEIRO COELHO - R;Empresa Configurada!
72;26111352000108;ADRIANA FERREIRA SANTOS 37214978806 - R;Empresa Configurada!
76;33106262000194;ADRIANO ALVES JOSE 30168125846 - R;Empresa Configurada!
77;32893910000137;BRANDINI COMERCIO DE CALCADOS LTDA - R;Empresa Configurada!
79;12375098000140;BRITO BUFFET LTDA - E;Empresa Configurada!
80;31632774000169;C.A.E.E. ADMINISTRACAO DE BENS E PARTICIPACOES LTDA;Empresa Configurada!
81;19763819000139;19.763.819 CAMILA ROBERTA MARQUES VALDEZ - E;Empresa Configurada!
83;08605964000175;CASSIA SUZANA JULIATO LTDA;Empresa não encontrada
85;09427125000177;CHAVES & PENTEADO LIMITADA - R;Empresa Configurada!
86;24831269000188;CIASCA JOIA DE ATELIE LTDA;Empresa Configurada!
87;08402742000155;CLARICE RODRIGUES GOUVEIA TOFOLO - E;Empresa Configurada!
88;20466200000141;20.466.200 CLAUDIA REGINA BUENO - R;Empresa Configurada!
89;27924191000134;ADRIANO ORMENESE 37565261866;Empresa não encontrada
92;33378672000194;AGROFARMA PRODUTOS AGROPECUARIOS LTDA - R;Empresa não encontrada
102;27528757000109;DUCENA JOIAS LTDA - R;Empresa Configurada!
105;11465683000179;ALESANDRA PAFARO - R;Empresa Configurada!
106;42378149000159;ALESSANDRA CORAINE FERREIRA 25663867813 - R;Empresa Configurada!
107;35833158000127;ALESSANDRO IKEHARA 27367300890 - R;Empresa Configurada!
108;38502523000109;ALEXANDRE SIGRIST DE MARTIN - E;Empresa Configurada!
109;29886718000109;ALGR GERENCIAMENTO E ADMINISTRACAO LTDA;Empresa Configurada!
114;32205459000118;ECOCONNECT AGENCIAMENTOS DE SERVICOS E NEGOCIOS LTDA - R;Empresa Configurada!
115;24012438000158;EDILSON CAMPOS DO NASCIMENTO;Empresa Configurada!
116;03135585000145;BROCCHI SERVICOS ADMINISTRATIVOS LTDA;Empresa Configurada!
132;29874167000163;FREDERICO GUILHERME RODRIGUES MORELLI - E;Empresa Configurada!
134;20396484000147;FREDERIK HENDRIK ANTONIUS GEUER LTDA;Empresa Configurada!
139;27355290000142;GAIA DESENVOLVIMENTO E PARTICIPACOES LTDA;Empresa Configurada!
140;24276824000157;GALINA & CANAVASSI LIMITADA;Empresa Configurada!
117;11087598000114;ENTERPRISE ELECTRONICS LTDA - R;Empresa Configurada!
120;58181538000120;AMAL - EMPREENDIMENTOS E MINERADORA ALVORADA LTDA;Empresa Configurada!
125;00668328000180;FIRE FIGHTING BOMBEIROS INDUSTRIAIS LTDA;Empresa Configurada!
127;16825336000123;AMANDA CARDOSO TONON 31854847899 - R;Empresa Configurada!
126;31460267000195;FLORA MANTO VERDE LTDA - E;Empresa Configurada!
130;24177447000107;FOURGE GAMES BRASIL LTDA - R;Empresa Configurada!
141;10781170000104;GANASH BISTRO LTDA - E;Empresa Configurada!
142;22856193000110;GDFL - CERVEJAS ESPECIAIS LTDA;Empresa Configurada!
143;22394248800168;GEFFERSON FERNANDO MARIANO;Empresa Configurada!
144;40838277000102;GENERAL FRAME LTDA - R;Empresa Configurada!
146;13459226000105;GHM EMPREENDIMENTOS IMOBILIARIOS LTDA.;Empresa Configurada!
147;27006328000171;GIANONI & GIANONI LTDA;Empresa Configurada!
157;33248901000156;HELIO RIBEIRO RES 28216792972 - E;Empresa Configurada!
159;36199383000116;IHS ASSESSORIA EMPRESARIAL LTDA - R;Empresa Configurada!
160;35183275000192;INFRATECH COMERCIO E INSTALACAO DE ENERGIA ELETRICA E INFORMATICA LTDA - R;Empresa Configurada!
161;41699252000138;SS GRAPHICS LABEL LTDA;Empresa não encontrada
163;73077604000452;INSTITUTO ESPERANCA;Empresa Configurada!
151;35782307000176;GMZ LOGISTICA LTDA;Empresa Configurada!
152;32837093000108;GONCALVES & GONCALVES TRANSPORTES LTDA;Empresa Configurada!
153;29494446000100;GRAZIELA FALSARELLA E SILVA 30637916875 - R;Empresa Configurada!
165;28575245000166;J. A. BALTAZAR ANDO - R;Empresa Configurada!
166;22158613000194;JABALI & COUTINHO S/S LTDA;Empresa Configurada!
167;20860794000170;20.860.794 JAILSON DE GODOY VERGILIO - R;Empresa Configurada!
169;41751684000140;JMLP EMBALAGENS LTDA - R;Empresa Configurada!
170;28367260000119;28.367.260 JOCERLANDIO MENDES MONTEIRO - R;Empresa Configurada!
171;66157991000129;JOLICOLOR COMERCIO DE ETIQUETAS ADESIVAS LTDA;Empresa Configurada!
172;14070085000199;JOLICOLOR SIGNS COMERCIAL LTDA;Empresa Configurada!
173;29261383000133;JOSE CARLOS LORENTE - R;Empresa Configurada!
175;08316849000180;JOSINEIA FABIANO E LUIZ ROBERTO FABIANO;Empresa Configurada!
176;42359837000171;JS SKAN PUMPS COMERCIO DE BOMBAS E EQUIPAMENTOS LTDA - R;Empresa Configurada!
177;37847719000172;JSL AQUECIMENTO E REFRIGERACAO LTDA - R;Empresa Configurada!
178;31609459000110;JUSSARA NEVES DE LIMA VILLENA - R;Empresa Configurada!
179;28172397000118;JUVINI COMERCIO DE VEICULOS LTDA;Empresa Configurada!
181;39675873000130;KAGEBRAS COMERCIO, IMPORTACAO E REPRESENTACAO LTDA;Empresa Configurada!
182;41696716000152;KEROJA ESSENCIAS E COMERCIO LTDA;Empresa Configurada!
183;13477626000135;KETRWY DE FATIMA OLIVEIRA;Empresa Configurada!
185;41768501000108;KLT DEVELOPMENT LTDA - E;Empresa Configurada!
188;22228879000166;LACS BATATAS LTDA - E;Empresa Configurada!
621;22111326800261;FRANCISCO AUGUSTO FABIANO - POUSO DAS BANDEIRAS;Empresa Configurada!
622;22111326800332;FRANCISCO AUGUSTO FABIANO E JOSINEIA FABIANO;Empresa Configurada!
623;22111326800412;FRANCISCO AUGUSTO FABIANO E OUTROS;Empresa Configurada!
624;22111326800503;FRANCISCO AUGUSTO FABIANO E RODRIGO FABIANO;Empresa Configurada!
625;22111326800684;FRANCISCO AUGUSTO FABIANO E RODRIGO FABIANO;Empresa Configurada!
626;41433338000114;41.433.338 FRANCISCO LEITE DE ARAUJO SOBRINHO;Empresa Configurada!
629;03538499000264;FRANCISLEI R. JULIATTO ELETRONICOS - E;Empresa Configurada!
633;15327743000148;G. HENRIQUE DA SILVA;Empresa Configurada!
639;28047153000103;GABRIELA ASSULFI MOTTA SCACIO;Empresa Configurada!
640;23515823000155;GABRIELA VITORIA VIALTA AMARO BELEM 36422943830 - R;Empresa não encontrada
641;07614899000181;GABRIELLE ALBINATI MARTINEZ;Empresa Configurada!
643;28946555000140;GAPIERRE PARTICIPACOES LTDA - e;Empresa Configurada!
189;36471833000188;LAPS ESTAMPAGEM E COMERCIO DE PLACAS VEICULARES LTDA - E;Empresa não encontrada
190;33487586000110;LEAF ROUPARIA LTDA;Empresa Configurada!
191;04568171000172;LEANDRO LIMA PRADO;Empresa Configurada!
193;19645631000196;LIZ ANGELA DA COSTA SILVA - E;Empresa Configurada!
194;20404567000130;LM SILVEIRA EMPREENDIMENTOS IMOBILIARIOS LTDA;Empresa Configurada!
196;45528403000146;LUCIANO BEZERRA DA SILVA;Empresa Configurada!
204;21377942000163;ANA BEATRIZ MOUSINHO DOS SANTOS MONTEIRO VIOLANTE 27534312809 - R;Empresa Configurada!
205;31513927000159;ANA CARLA CAPARICA APARICIO 13533549895 - R;Empresa Configurada!
206;20016164000114;20.016.164 ANA CLAUDIA CONSUL FERREIRA SCAVITTI - R;Empresa Configurada!
208;27969064000151;27.969.064 ANA CLESIA ALBUQUERQUE DE SOUZA - R;Empresa Configurada!
209;58304452000147;ANA MARIA FRANCISCO PINTO;Empresa Configurada!
211;40783559000150;ANA PAULA PONTES ESPECIALISTA EM MICROPIGMENTACAO LTDA - R;Empresa Configurada!
197;08478358000136;LUIZ ROBERTO FABIANO - SITIO EFESIOS;Empresa Configurada!
198;20064814000105;M. F. ROCHA DE BRITO LTDA - R;Empresa não encontrada
199;16825500000100;16.825.500 MARIA PASSOS DA CONCEICAO MOTA;Empresa Configurada!
202;36779539000138;36.779.539 MARCO AURELIO DONADON - R;Empresa Configurada!
203;06374416000156;MARANZATO & SILVA COMERCIO DE AGUAS LTDA - E;Empresa não encontrada
213;28870783000183;A A PRODUTOS E SERVICOS LTDA - R;Empresa Configurada!
214;34106536000108;ANDERSON RICARDO CORAN 24878543833;Empresa Configurada!
215;00743745000140;ANDO & BALTAZAR COMERCIO E LOCACAO DE APARELHOS AUDIO-VISUAIS LTDA;Empresa Configurada!
218;13658980000166;MARCELO RICUCCI - R;Empresa Configurada!
219;33622902000119;ANDREA CRISTINA CUNHA SILVA 61904350178 - R;Empresa Configurada!
222;08361962000188;ANDREA VENTURO LTDA;Empresa não encontrada
221;01419691000125;MARCONI COMERCIO E REPRESENTACOES LTDA - E;Empresa Configurada!
223;15663524000130;ANDREIA APARECIDA PALEARI RAYA 18132220889 - R;Empresa Configurada!
225;27893602000171;MARIA ALICE SOARES MARQUES 03270456808 - R;Empresa Configurada!
226;35680012000199;ANGELINA DA SILVA NUNES 03682531807 - R;Empresa Configurada!
228;37426253000131;ANGELO GALLO INGRAO 28626492871 - R;Empresa Configurada!
229;11946736000173;MARLENE QUEIROZ 72155698887 - E;Empresa Configurada!
231;38007793000143;ANITA SATOKO MUNEMASA TONNEY 84912553891 - R;Empresa Configurada!
230;09261153000167;MATHEUS & CREMASCO LTDA;Empresa Configurada!
232;17160556000148;ANTONIO APARECIDO BAIO 08534050856 - R;Empresa Configurada!
233;29039141000108;MAVA PARTICIPACOES LTDA;Empresa Configurada!
234;08448834000176;MEDICAL CENTER OFFICE ROOM S/S LTDA;Empresa Configurada!
236;22558544000106;MEGETTO JORGE & JORGE LTDA;Empresa Configurada!
237;39290379000157;MENNA BARRETO NOVENTA NEGOCIOS DIGITAIS LTDA - R;Empresa não encontrada
240;24430690000187;MG PARTICIPACOES E INVESTIMENTOS LTDA;Empresa Configurada!
244;28389082000127;MONTJUIC ESPACO INTIMISTA LTDA - R;Empresa Configurada!
245;05364858000159;N. R. DA SILVA & DA SILVA LTDA;Empresa Configurada!
246;39610279000160;NELSON LOG TRANSPORTES LTDA;Empresa Configurada!
247;01447808000184;NEW SEARCH LOCACAO DE EQUIPAMENTOS LTDA;Empresa Configurada!
248;27895878000199;ANTONIO FERNANDO MUSSULINI 01585341827 - R;Empresa Configurada!
249;22088129000136;NILTON JOSE MACHADO 06856604866 - E;Empresa Configurada!
254;19503661000168;OPEN VISION SERVICOS ADMINISTRATIVOS LTDA - R;Empresa Configurada!
255;02562582000125;OPTIONS AMERICAN BAR KARAOKE LTDA - R;Empresa Configurada!
257;50932946000164;ORACI GOTARDO & CIA LTDA;Empresa Configurada!
259;41030187000153;ORTEGA CARNEIRO CONSULTORIA FARMACEUTICA LTDA - R;Empresa Configurada!
266;13558434000153;A. FERREIRA DE ALMEIDA PRODUTOS DE LIMPEZA LIMITADA - E;Empresa Configurada!
267;32527450000123;32.527.450 JULIANA CRISTINA DA SILVA SAMPAIO - E;Empresa Configurada!
269;37201334000133;PEDREIRA ESTRELA LTDA - E;Empresa Configurada!
271;15336911000161;PEDRO RICARDO DE OLIVEIRA FERNANDES - R;Empresa Configurada!
273;05930061000171;ARANTES SOCIEDADE INDIVIDUAL DE ADVOCACIA;Empresa Configurada!
275;21854407000156;PORMETRO CONSTRUTORA E ADMINISTRADORA DE OBRAS LTDA;Empresa Configurada!
276;26522438000123;PRADO & HERNANDEZ LTDA;Empresa Configurada!
278;07135152000140;QUALY SERVICE INDUSTRIA E SERVICOS LTDA;Empresa Configurada!
280;13312262000133;QUIOSQUE BAR LTDA;Empresa Configurada!
281;18677966000123;R. A. MOREIRA ENGENHARIA S/S LIMITADA;Empresa Configurada!
283;13013044000106;R.F INSTALACOES DE ANTENAS DE TV LIMITADA - E;Empresa Configurada!
291;31823575000138;ASSEMBLEIA DE DEUS MINISTERIO IRMAOS NA FE;Empresa Configurada!
290;36417930000192;ASPEN PROMOCOES COMERCIAIS LTDA - R;Empresa Configurada!
292;12121686000158;REAL VEREDA TRANSPORTES LTDA;Empresa Configurada!
293;13881609000169;RF VALINHOS COMERCIO E SERVICOS AUTOMOTIVOS LTDA;Empresa Configurada!
295;05572047000143;ASSIS COMERCIO DE AREIA LIMITADA;Empresa Configurada!
297;33887518000148;RODRIGO FABIANO E OUTRA;Empresa Configurada!
298;16502233000122;ASSOCIACAO AMIGOS DA ORQUESTRA DE VIOLAS CULTURA CAIPIRA DE VALINHOS;Empresa Configurada!
299;08316859000116;RODRIGO FABIANO E OUTROS;Empresa Configurada!
300;37765020000163;RODRIGO FABIANO E OUTROS;Empresa Configurada!
302;39749485000156;ROGERIO DE SOUZA SANTOS 33664997883 - R;Empresa Configurada!
303;11242279000136;ROSA FIORE COSMETICOS LTDA - R;Empresa Configurada!
305;51294189000103;ASSOCIACAO CAMPINEIRA DE IMPRENSA;Empresa Configurada!
308;29210187000130;SANDRA ALVES 86134094900;Empresa Configurada!
309;08614733000128;SANTANA COMERCIO E REPRESENTACAO DE FRIOS LTDA - R;Empresa não encontrada
310;04905866000100;ASSOCIACAO CIVIL DE MORADORES DO JARDIM SAO BENTO DO RECREIO;Empresa Configurada!
311;43011685000184;SEL DECOR CORTINAS LTDA - E;Empresa Configurada!
312;08173047000169;ASSOCIACAO CIVIL ECO VIDA AMBIENTAL;Empresa Configurada!
313;08185855000146;ASSOCIACAO COMPLETE VIDA;Empresa não encontrada
315;21348425000166;SIGRIST ODONTOLOGIA AVANCADA LTDA - E;Empresa Configurada!
316;28203797000143;ASSOCIACAO CULTURAL E ARTISTICA DE VALINHOS;Empresa Configurada!
317;18697693000189;SILVA & FARCI LTDA;Empresa Configurada!
318;03684902000182;03.684.902 SILVIA BARAO FREIRE VIEIRA - E;Empresa Configurada!
320;04794348000159;SOLANGE DOMINGOS PAES VITELLI - R;Empresa Configurada!
321;12344308000133;SOLUCAO SERVICOS ADMINISTRATIVOS VALINHOS LTDA;Empresa Configurada!
322;51299121000117;ASSOCIACAO DE ESPORTES PALMEIRINHAS;Empresa Configurada!
325;35566621000111;ASSOCIACAO DE FOMENTO A AUTONOMIA;Empresa Configurada!
324;15012182000198;STRUDEL DO PORTO LTDA;Empresa Configurada!
326;27493845000112;STUDIO ARKHE ARQUITETURA, PAISAGISMO E MANUTENCAO DE JARDINS LTDA - E;Empresa Configurada!
327;29435857000116;ASSOCIACAO DE GUIAS E MONITORES DE TURISMO;Empresa Configurada!
330;41894757000153;TAQUERIA CHILLI E PEPPER LTDA - E;Empresa Configurada!
331;11267969000140;ASSOCIACAO DE PAIS E MESTRES DA EMEB ANTONIO FAVRIN;Empresa Configurada!
334;52350329000186;ASSOCIACAO DE PAIS E MESTRES DA EMEB TOMOHARU KIMBARA;Empresa Configurada!
335;11272189000198;ASSOCIACAO DE PAIS E MESTRES EMEB ANGELA TURCATTI;Empresa Configurada!
336;11272180000187;APM DA EMEB DOM AGNELO ROSSI;Empresa Configurada!
337;21755722000126;ASSOCIACAO DE PRESERVACAO HISTORICA DE VALINHOS - APHV;Empresa Configurada!
338;11963666000161;TRANS DORFF TRANSPORTES E LOCACAO LTDA;Empresa Configurada!
339;07177032000106;ASSOCIACAO DESPORTIVA E CULTURAL VALINHENSE DE KUNG FU SHAOLIN DO NORTE;Empresa Configurada!
340;31935253000180;ASSOCIACAO DOS CORREDORES DE VALINHOS - ACOVAL;Empresa Configurada!
341;14432407000100;ASSOCIACAO DOS MORADORES DO PARQUE VALINHOS;Empresa Configurada!
343;57212433000128;TRANSPORTADORA SANTA ISABEL LTDA;Empresa Configurada!
342;17023163000192;ASSOCIACAO DOS PROPRIETARIOS DO LOTEAMENTO CEDROS DO LIBANO;Empresa Configurada!
344;13375054000183;V3 - SERVICOS TECNICOS ESPECIAIS EM BIOSSEGURANCA INDUSTRIAL LTDA - E;Empresa Configurada!
345;36364535000199;ASSOCIACAO DOS PROPRIETARIOS E MORADORES DO RESID. WALDIR BERNARDINETTI, RESID. CHIRLEY C BERNARDINETTI E RESID. HELENA DI SANTI BERNARDINETTI;Empresa Configurada!
346;20062288000136;MEGA LOJA MIX LTDA - R;Empresa Configurada!
347;01382850000164;ASSOCIACAO DOS PROPRIETARIOS EM VILLA MONTEVERDE;Empresa Configurada!
349;24340227000144;VANESSA KARINA GIROTTO 22034041836 - R;Empresa Configurada!
348;20120625000102;ASSOCIACAO DOS SERVIDORES PUBLICOS DO MUNICIPIO DE VALINHOS;Empresa Configurada!
350;26569144000157;ASSOCIACAO EDUCACIONAL, CULTURAL E DESPORTIVO JOVEM FLORESTA DE KUNG FU;Empresa Configurada!
351;37333485000145;VEDOGEEK VESTUARIO E ACESSORIOS LTDA - E;Empresa Configurada!
352;15468634000140;ASSOCIACAO ESPIRITA - GRUPO LUZ E ESPERANCA;Empresa Configurada!
353;34163459000128;VENDESK PLATAFORMA DIGITAL DE VENDAS LTDA;Empresa Configurada!
354;04036410000143;VICTOR ALEXANDRE LIMA CASSIANO - R;Empresa Configurada!
355;29011914000130;ASSOCIACAO ESPORTIVA DO JARDIM PINHEIROS;Empresa Configurada!
357;37278212000145;VINHEPLACAS ESTAMPAGEM E COMERCIO DE PLACAS LTDA - E;Empresa Configurada!
359;08382027000106;ASSOCIACAO HABITACIONAL PRO-MORADIA DE VALINHOS,VINHEDO E LOUVEIRA;Empresa Configurada!
360;31774138000171;WR SECURITIZADORA S.A.;Empresa Configurada!
361;08275185000159;ASSOCIACAO IGREJA EVANGELICA PENTECOSTAL 'NASCIDO DE DEUS';Empresa Configurada!
362;37895001000151;YASMIN KIKUCHI 50923941886 - R;Empresa não encontrada
363;21215158000159;ZANARDI PARTICIPACOES LTDA;Empresa Configurada!
365;22005172000190;ASSUMA - ASSOCIACAO PARA SUSTENTABILIDADE E MEIO AMBIENTE;Empresa Configurada!
367;27829842000107;AUREA CRISTINA DIAS DE SOUZA 36062696845 - R;Empresa Configurada!
371;17567240000175;BAFFI & FAVARI LIMITADA - R;Empresa Configurada!
372;39950287000156;BAR DA KARINA EDIANEZ LTDA - E;Empresa Configurada!
373;05896363000170;BASE CRIATIVA COMUNICACAO E COMERCIO DE ARTIGOS PROMOCIONAIS LIMITADA;Empresa Configurada!
374;21436641000163;BASTOS & CROCCE SERVICOS ADMINISTRATIVOS LTDA;Empresa Configurada!
376;30757550000110;BEM VIVER, ASSOCIACAO DE PSORIASE DE CAMPINAS E RMC;Empresa Configurada!
377;08061196000136;BENEDITO RODRIGUES LOURENCO FILHO;Empresa Configurada!
381;42724172000158;BOTECO DO BOLINHA LTDA - E;Empresa Configurada!
383;41910591000111;BOTEQUIM DO MACACO LTDA - E;Empresa Configurada!
386;01036242000106;BRASGRAPHICS SERVICOS ADMINISTRATIVOS LTDA;Empresa Configurada!
389;27416336000196;BRUNA DE SOUZA GOMES 33872671855 - R;Empresa Configurada!
392;23238557000160;BRUNO RODA FRACAROLLI PINTO 44939111822 - R;Empresa Configurada!
395;37951085000101;C.A.N REPRESENTACOES LTDA - R;Empresa Configurada!
399;22768595000162;CAIQUE AUGUSTO REALE 43378882840 - R;Empresa Configurada!
262;11272173000185;APM DA EMEB PREFEITO VICENTE JOSE MARCHIORI;Empresa Configurada!
264;26257404000159;OSVALDO LIMA DOS SANTOS 22301015874 - R;Empresa Configurada!
265;11578263000107;P.S COMERCIO DE VIDROS LIMITADA - R;Empresa Configurada!
2937;27491575000100;LCC SERVICOS ADMINISTRATIVOS EIRELI;Empresa Configurada!
2945;26973312000175;R. POSTAL SERVICOS CONTABEIS LIMITADA;Empresa não encontrada
2947;13576903000167;RPAV PARTICIPACOES LIMITADA;Empresa Configurada!
2948;19937946000107;VEIGA E POSTAL LIMITADA;Empresa Configurada!
2949;22115972000164;TALGUEZ EQUIP DE INFORM E MODUL LTDA EPP;Empresa Configurada!
2950;26973312000256;R. POSTAL SERVICOS CONTABEIS LIMITADA;Empresa não encontrada
2951;35586086000160;RPEM CONTABIL E GESTAO DE DADOS LTDA;Empresa não encontrada
2953;23250724000199;LOCKPIPE DO BRASIL LTDA;Empresa Configurada!
2956;24568934000192;N. BRUNELLI SERV ADMINISTRATIVOS EIRELI;Empresa Configurada!
2957;27657888000196;MC LOCACOES LTDA ME;Empresa Configurada!
3137;96472865000120;BENEDITA MARIA DE JESUS & CANDIDO DE VALINHOS LTDA - E;Empresa Configurada!
3142;45036239000150;MSS CASA LTDA;Empresa Configurada!
3143;44992027000183;CALLOU OBRAS E PROJETOS LTDA - R;Empresa Configurada!
3144;23491001000181;SYGA REPRESENTACOES MERCANTIS LTDA;Empresa Configurada!
423;28996645000145;CAYO EDUARDO VALENCIO ARAUJO 42555298843 - R;Empresa Configurada!
426;17357197000113;CENTRO DE EMAGRECIMENTO KS LTDA;Empresa Configurada!
427;14251932000111;CESAR AUGUSTO ALVES PEREIRA;Empresa Configurada!
429;22111326800846;CHACARA IRMAOS FABIANO;Empresa Configurada!
430;17898158800174;CHACARA SAO JOSE;Empresa Configurada!
433;05777031000177;CHRISALLE SERVICOS DE AVALIACAO DE IMOVEIS URBANOS LTDA;Empresa Configurada!
434;37929723000180;37.929.723 CIBELLI KAROLLINE DE MEDEIROS GOMES - R;Empresa Configurada!
435;09232571000126;CICERO BATISTA CAROBA ADESTRAMENTO - R;Empresa Configurada!
436;41432925000199;CICERO CLAUDINO DA SILVA 02168980802;Empresa não encontrada
439;18200356000134;CLAUDEMIR VICENTIN 08778509840 - R;Empresa Configurada!
442;04120096000182;CLAUDINEI PERCECHITTO - R;Empresa Configurada!
443;31833769000114;ANDERSON CARLOS MATHIAS 22104826829 - R;Empresa Configurada!
445;44605186000188;44.605.186 CARLOS AUGUSTO NUNES DO AMARAL - R;Empresa Configurada!
447;09300882000185;ARNALDO VILARONGA RAMOS - E;Empresa Configurada!
448;13523641000172;CLAUDIO PEDRO DE LIMA TRANSPORTES;Empresa Configurada!
451;20737010000111;CIBELE CHIARI 27982395830 - E;Empresa Configurada!
453;20821015000128;ELSO BATISTA LEITE 29907788880 - R;Empresa Configurada!
454;40436009000164;FELIPE RIZZO LTDA - R;Empresa Configurada!
455;21288297000102;CLAUDIONOR CIRILO SANTOS 04358259847 - E;Empresa Configurada!
456;35681140000157;NOVA GERACAO TERRAPLENAGEM LTDA - R;Empresa Configurada!
458;19869612000143;CLEBER AMARAL FORTE 28906902883 - E;Empresa Configurada!
457;23922443000135;HELTON JHAISON DA SILVA 22572564840 - R;Empresa Configurada!
459;17878136000100;JOSENILTON SANTOS CONCEICAO 70215120582 - R;Empresa Configurada!
462;24771710000183;KAMILA MATIAS VIDAL 40089369807 - E;Empresa Configurada!
463;12442239000109;12.442.239 LEANDRO BATISTA CREPALDI - E;Empresa Configurada!
464;20711983000181;CLOVIS PEREIRA CUSTODIO 92327370868 - R;Empresa Configurada!
466;16501766000190;COMISSAO PROVISORIA DO PARTIDO VERDE - PV - VALINHOS - SP;Empresa Configurada!
467;38305754000122;COMUNIDADE EVANGELICA GERACAO DE DEUS;Empresa não encontrada
468;19754445000195;LUIZ ANTONIO ROBLES RIOS 13021759807 - R;Empresa Configurada!
470;38831799000130;COMUNIDADE EVANGELICA HERDEIROS DE DEUS;Empresa Configurada!
469;17721551000147;LUIZ AUGUSTO GALDINO 22153841828;Empresa Configurada!
471;42717737000170;COMUNIDADE FILANTROPICA FOCO FRATERNO;Empresa Configurada!
472;34237035000160;LUSIA ALVES SCARABELIN 32386910822 - R;Empresa Configurada!
474;15084614000176;CONCEICAO APARECIDA MIRANDA BONETO 10249506890 - R;Empresa Configurada!
476;01896036000168;CONCREX CONCRETO LIMITADA;Empresa Configurada!
478;01896036000249;CONCREX CONCRETO LIMITADA;Empresa Configurada!
480;09184135000129;NEREIDE BATISTA SILVA CREPALDI - E;Empresa Configurada!
479;08186121000181;CONCREX FOMENTO MERCANTIL LIMITADA;Empresa Configurada!
481;17883151000138;NILCELI DA SILVA HIGINO MAGALHAES 07968105838 - R;Empresa Configurada!
482;44947935000155;CONCREX INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA;Empresa Configurada!
