19;32992242000103;ASSOCIACAO VILAREJO DO BOSQUE;Isentas
365;22005172000190;ASSUMA - ASSOCIACAO PARA SUSTENTABILIDADE E MEIO AMBIENTE;Isentas
4817;52082850000180;ATLAS FUND UP LTDA;Lucro Real
1300;17171468000141;ATT - ATTENTIVE CENTER CLINICA DE ULTRASSONOGRAFIA;Lucro Presumido
1306;04920729000137;AUTO POSTO DAMIZADE LIMITADA;Lucro Real
1307;03601343000108;AUTO POSTO MORADA DO SOL LTDA;Lucro Real
1309;10389213000100;AVALIATIVA GESTAO DE INFORMACOES EDUCACIONAIS LTDA;Lucro Presumido
1310;08252139000134;AVP Q6 - EMPREENDIMENTOS E PARTICIPACOES LTDA;Lucro Presumido
68;09091456000189;B.A.S. CONSTRUCAO CIVIL LTDA;Lucro Presumido
3653;48738619000124;BAG IN INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;Lucro Presumido
374;21436641000163;BASTOS & CROCCE SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
1326;36059884000105;BASTOS SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
376;30757550000110;BEM VIVER, ASSOCIACAO DE PSORIASE DE CAMPINAS E RMC;Isentas
1332;32027122000168;BEN STAR COMERCIO DE COSMETICOS LTDA ;Lucro Real
1341;28804415000137;BIANCHI ADMINISTRACAO DE BENS LTDA;Lucro Presumido
1343;00416442000113;BIHOLUX SOLUCOES AMBIENTAIS LTDA;Lucro Presumido
1346;23269851000130;BIO GE CONSULTORIA EM MEIO AMBIENTE LTDA;Lucro Presumido
1353;09575279000106;BOMVAC COMERCIO E SERVICOS LTDA;Lucro Presumido
1356;24316007000185;BOTTER & CARMO LTDA;Lucro Presumido
1321;09174440000130;BP SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
386;01036242000106;BRASGRAPHICS SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
1361;14450504000118;BRASILFRIGO PECAS E EQUIPAMENTOS LTDA;Lucro Presumido
1362;19626417000192;BRET MANUTENCAO INDUSTRIAL LIMITADA;Lucro Presumido
116;03135585000145;BROCCHI SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
2505;10532145000197;BTFIXO COMERCIO DE FERRAMENTAS LTDA;Lucro Presumido
2172;14603261000100;BUCHI BRASIL LTDA;Lucro Real
1739;11265221000108;BUONA PIZZA-DELIVERY LTDA;Lucro Presumido
4213;41912956000147;BURNOUT COMPANY LTDA;Lucro Presumido
2000;18876056000170;C. FABIANO PARTICIPACOES LTDA;Lucro Presumido
80;31632774000169;C.A.E.E. ADMINISTRACAO DE BENS E PARTICIPACOES LTD;Lucro Presumido
2506;15200768000186;CAIO DA SILVA PERONICA;Lucro Presumido
22;07591154000144;CALTEC CARTUCHOS E TONNERS LTDA;Lucro Presumido
1230;04609865000100;CAMAYA INVESTIMENTOS LTDA;Lucro Presumido
2238;43290980000117;CAMPAL FRUTAS E LEGUMES LTDA;Lucro Presumido
3311;50046301000124;CANNAVITA LTDA;Lucro Presumido
3399;37826847000130;CANTINA BELLA LTDA;Lucro Presumido
3186;02975835000192;CARDIOIMAGEM - CENTRO DE DIAGNOSTICO E TERAPEUTICA;Lucro Presumido
1736;09398995000165;CASA BELA REVESTIMENTOS LIMITADA;Lucro Presumido
419;29538593000126;CASA DE ACOLHIDA SANTA RITA DE CASSIA - VILA SOLIDARIA;Imunes
421;07630365000149;CAST COMERCIO DE BRINDES LTDA;Lucro Presumido
24;71605935000140;CELSO TOFOLLI VEICULOS;Lucro Presumido
1528;02960131000146;CENTRO DE ORIENTACAO HUMANA E CRISTA SANTA RITA DE CASSIA;Imunes
2398;26570616000191;CENTRO IMAGEM LOCACOES DE SALAS E ESPECIALIDADES M;Lucro Presumido
3189;03212565000120;CETIP - CENTRO DE TERAPIA INTENSIVA PEDIATRICA LTD;Lucro Presumido
4214;45458836000172;CLINICA CECI CENTRO ESPECIALIZADO NO CUIDADO DO ID;Lucro Presumido
2507;11458142000113;CLINICA DE ONCOLOGIA ONCOSAUDE LTDA;Lucro Presumido
2228;13771257000199;CLINICA MEDICA MANENTE LIMITADA;Lucro Presumido
5183;21778178000138;CMV - ADMINISTRACAO E PARTICIPACAO DE BENS LTDA;Lucro Presumido
1543;00221616000192;COLOMAQ COMERCIO E LOCACAO DE MAQUINAS LTDA;Lucro Presumido
1384;57843476000101;COMBASE USINAGEM DE PRECISAO LTDA;Lucro Presumido
466;16501766000190;COMISSÃO PROVISÓRIA DO PARTIDO VERDE - PV - VALINHOS - SP - NOSSA A PARTIR DE 28/08/2020;Imunes
467;38305754000122;COMUNIDADE EVANGELICA GERAÇÃO DE DEUS - DATA DE ABERTURA 06/08/2020;Imunes
470;38831799000130;COMUNIDADE EVANGELICA HERDEIROS DE DEUS - DATA DE ABERTURA 31/08/2020;Imunes
471;42717737000170;COMUNIDADE FILANTROPICA FOCO FRATERNO - DATA ABERTURA EM 27/05/2021 NOSSA A PARTIR DE 21/07/2021;Isentas
2136;15623892000154;CONCREMAX CONCRETEIRA LTDA;Lucro Real
26;71753677000149;CONDOMINIO EDIFICIO PETUNIA;Isentas
1529;16384461000145;CONSELHO PARTICULAR SAO LUIZ GONZAGA DA SOCIEDADE DE SAO VICENTE DE PAULO DE VALINHOS;Isentas
3000;67418947000198;COTRIM ORGANIZACAO DE DOCUMENTOS LTDA;Lucro Presumido
2299;29161423000175;CRISTIAN JURADO CORREA;Lucro Presumido
2292;29234768000101;CSF PARTICIPACOES LTDA;Lucro Presumido
1449;19318436000151;CSS MONTAGENS DE ISOLAMENTO TERMICO LTDA;Lucro Presumido
500;36663080000102;CV2 PARTICIPACOES LTDA;Lucro Presumido
3001;00811577000183;D & A JUNDIAI PRODUTOS ALIMENTICIOS LTDA;Lucro Presumido
1545;09303818000158;DATA CENTER SERVICES LTDA;Lucro Presumido
2321;26690655000122;DAVI QUEMEL CARDOSO COMERCIO DE VEICULOS;Lucro Presumido
3004;57059800000103;DELLI REPRESENTACOES LTDA;Lucro Presumido
98;09506104000147;DENTAL VALINHOS REPRESENTACOES LTDA;Lucro Presumido
3005;15632485000103;DEOT ADMINISTRACAO DE BENS E PARTICIPACOES S/A;Lucro Presumido
5226;07068585000120;DGA INDUSTRIA METALURGICA LTDA;Lucro Presumido
3192;19420487000190;DOLFINI SAUDE MENTAL LTDA;Lucro Presumido
2093;19694052000133;DRIMASA ADMINISTRACAO DE BENS LTDA;Lucro Presumido
2188;28353492000118;DROGARIA FARMA TOP LTDA;Lucro Presumido
1731;02310481000167;DRUCK CHEMIE BRASIL LTDA;Lucro Real
5148;41725315000183;DUTHI COMERCIO DE VEICULOS LTDA;Lucro Presumido
538;02718395000198;E P SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
542;01169018000184;E. R. RIBEIRO LTDA;Lucro Presumido
2084;09633289000150;EASEMED APARELHOS HOSPITALARES LIMITADA;Lucro Presumido
114;32205459000118;ECOCONNECT AGENCIAMENTOS DE SERVICOS E NEGOCIOS LT;Lucro Presumido
4991;07635101000188;ECOTRAT SERVICO ADMINISTRATIVO LTDA;Lucro Presumido
1994;00691351000196;EGAS CONSULTORIA LTDA;Lucro Presumido
565;18653129000164;ELETRONICA SANTA RITA LTDA;Lucro Presumido
4815;03239661000162;ELETROWATTS MATERIAIS ELETRICOS LTDA;Lucro Presumido
1952;13446999000149;ELISEU GUIMARAES SOUZA;Lucro Presumido
1737;06250473000123;ENDRIO VEICULOS LTDA;Lucro Presumido
1815;07574844000195;ENECXEL COMERCIO DE MATERIAIS ELETRICOS LTDA;Lucro Presumido
579;05280311000175;ENGDATA TECNOLOGIA E AUTOMACAO LTDA;Lucro Presumido
2477;51886810000128;ESPORTE CLUBE CASTELO;Isentas
34;21423874000121;EVERTREND SOFTWARE LTDA.;Lucro Presumido
1824;02026752000157;EXPRESSO LINE LOCACAO DE AUTOMOVEIS VALINHOS LTDA;Lucro Presumido
598;28812834000110;F. FERREIRA SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;Lucro Presumido
125;00668328000180;FIRE FIGHTING BOMBEIROS INDUSTRIAIS LTDA;Lucro Presumido
3531;43921050000114;FORTSUPPLY COMERCIO DE MEDICAMENTOS LTDA;Lucro Presumido
3426;07322744000171;FORTVALE COMERCIO DE PRODUTOS AGROPECUARIOS LTDA.;Lucro Real
131;13761210000144;FRANCISCO MOESIO MARTINS RIBEIRO;Lucro Presumido
2476;47934948000188;FRATERNIDADE SAO JOAO DE JERUSALEM;Isentas
134;20396484000147;FREDERIK HENDRIK ANTONIUS GEUER LTDA;Lucro Presumido
1738;06237672000100;FTCH ENGENHARIA CIVIL LIMITADA;Lucro Presumido
2231;07447368000141;FUTURE HOME DECOR LTDA;Lucro Presumido
137;12822076000181;G30 PARTICIPACOES S.A.;Lucro Real
139;27355290000142;GAIA DESENVOLVIMENTO E PARTICIPACOES LTDA;Lucro Presumido
2399;30354077000120;GAL DESIGN E ACESSORIOS LTDA;Lucro Presumido
3029;08968127000100;GALDINO SERVICOS DE PINTURA LTDA;Lucro Presumido
642;24254901000178;GALLO DE SA DIREITOS AUTORAIS LTDA;Lucro Presumido
2015;31349997000113;GELRAN LLC;Lucro Real
645;29521110000180;GEMINI PARTICIPACOES LTDA;Lucro Presumido
1861;68451483000184;GESTOCK GERENCIAMENTO DE BENS LIMITADA;Lucro Presumido
1855;02334529000177;GESTOCK LOGISTICA LTDA;Lucro Presumido
146;13459226000105;GHM EMPREENDIMENTOS IMOBILIARIOS LTDA;Lucro Presumido
151;35782307000176;GMZ LOGISTICA LTDA;Lucro Presumido
2184;01608071000134;GOMES DA SILVA PROMOCAO DE VENDAS LTDA;Lucro Real
152;32837093000108;GONCALVES & GONCALVES TRANSPORTES LTDA;Lucro Presumido
1995;19235031000150;GPB SERVICOS DE PSICOLOGIA LTDA;Lucro Presumido
3592;59189506000133;GREGORIO S MATERIAIS PARA CONSTRUCAO LTDA;Lucro Presumido
2481;03956553000100;GRUPO ECOLOGICO DE VALINHOS;Isentas
666;04238645000118;GRUPO ESCOTEIRO VALINHOS N. 252;Isentas
667;22569333000179;GS ANHOLON REPRESENTACOES LTDA;Lucro Presumido
2047;81717035000148;GUARUJA EQUIPAMENTOS PARA SANEAMENTO LTDA.;Lucro Real
2082;27391046000135;GWA WATER SISTEMAS E EQUIPAMENTOS PARA SANEAMENTO ;Lucro Presumido
3035;02446824000115;H C DE JUNDIAI PRODUTOS ALIMENTICIOS LTDA;Lucro Presumido
1959;07662528000175;HELENA SILVA RIBEIRO ALVES;Lucro Real
675;10921281000179;HITEC DESENVOLVIMENTO DE PROGRAMAS LTDA;Lucro Presumido
3037;30324077000188;HOLDING OLIVEIRA LTDA;Lucro Presumido
2486;17405482000162;IGREJA ALIANCA UNGIDA DO SENHOR;Imunes
679;20637631000123;IGREJA DE DEUS NO BRASIL - RESIDENCIAL SAO LUIZ, VALINHOS - SP;Imunes
2485;05492870000149;IGREJA DO ESPIRITO SANTO;Imunes
4757;51717819000105;IGREJA EVANGELICA ASSEMBLEIA DE DEUS FAMILIA RENOVADA - NOSSA A PARTIR DE 28/08/2023 - ABERTURA EM 07/08/2023;Imunes
2493;14144081000108;IGREJA EVANGELICA MINISTERIO DO APOSTOLO;Imunes
680;08454889000199;IGREJA EVANGELICA PENTECOSTAL BETEL;Imunes
4285;51178032000112;IGREJA MINISTERIO VIVER EM CRISTO - ABERTURA EM 26/06/2023;Imunes
2487;04905911000119;IGREJA PENTECOSTAL MARAVILHAS DO GRANDE DEUS;Imunes
681;27112511000151;IGREJA PROJETO DE DEUS;Imunes
682;03962948000116;IGREJA REMANESCENTE DUALISTA DOS PRIMOGENITOS;Imunes
2561;11638790000151;IMEDIATO VALVULAS E CONEXOES LTDA;Lucro Presumido
683;37751009000144;IMPACTUS SOLUCOES DE ALTA PERFORMANCE LTDA;Lucro Presumido
684;27179905000127;INCENTIVA MAIS CIDADAO;Isentas
3041;60307642000160;INDUSTRIA MECANICA SOLEMAR LTDA;Lucro Presumido
160;35183275000192;INFRATECH COMERCIO E INSTALACAO DE ENERGIA ELETRIC;Lucro Presumido
2209;13386929000142;INNOVATE TECHNOLOGIES DO BRASIL MAQUINAS E FERRAME;Lucro Real
1167;07613479000180;INOVA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;Lucro Presumido
2162;08308555000107;INSTITUTO BIOPHYTIS DO BRASIL SERVICOS, COMERCIO, ;Lucro Real
3212;48450750000191;INSTITUTO CULTURAL E EDUCACIONAL DIVINUS MAGISTER - NOSSA A PARTIR DE 01/12/2022;Imunes
5282;02367528000129;INSTITUTO DE BELEZA E COMERCIO DE COSMETICO LTDA;Lucro Presumido
3197;44657054000108;INSTITUTO DE PATOLOGIA CARDOSO DE ALMEIDA LTDA;Lucro Presumido
2153;08221702000107;INSTITUTO DE SAUDE INTEGRADA ;Imunes
1530;73077604000100;INSTITUTO ESPERANCA;Imunes
4356;48793658000124;INSTITUTO FRANCISCO DE ASSIS DE PROMOCAO HUMANA - NOSSA A PARTIR DE 01/08/2023 - ABERTURA EM 02/12/2022;Imunes
686;21780786000187;INSTITUTO GRAVA GRUPO DE APOIO A VIDA E AO AMBIENTE;Isentas
2549;10769759000197;INSTITUTO HUMANITA DE SAUDE E ENSINO ESPECIALIZADO;Lucro Presumido
2478;07224671000185;INSTITUTO NACIONAL DE PROTECAO E PRESERVACAO AMBIENTAL - INPPA;Isentas
1808;08992514000182;INTROPEDI PRESTACAO DE SERVICOS E COBRANCA LTDA;Lucro Real
687;45985132000158;IRMAOS ANGELI LTDA ;Lucro Presumido
2353;19404491000164;J. B. FRANCO REPRESENTACOES;Lucro Presumido
2076;12197211000145;J. C. LOUREIRO NEGOCIOS LTDA;Lucro Presumido
1251;22501532000145;J. M. DA SILVA REPRESENTACAO LTDA;Lucro Presumido
166;22158613000194;JABALI & COUTINHO S/S LTDA;Lucro Presumido
2354;39669892000153;JAMIM HORTIFRUTI E EMPORIO LTDA;Lucro Presumido
725;62385067000149;JCE MAQUINAS E EQUIPAMENTOS LTDA;Lucro Presumido
1742;08249022000100;JK SERVICOS TERCEIRIZADOS LTDA;Lucro Presumido
3375;45771883000171;JKANESHI DISTRIBUIDORA DE HORTIFRUTI LTDA;Lucro Presumido
3286;49839427000177;JMBF DISTRIBUICAO LTDA;Lucro Presumido
5283;01903401000114;JOAO PAULO FRANCO SANT'ANNA;Lucro Presumido
171;66157991000129;JOLICOLOR COMERCIO DE ETIQUETAS ADESIVAS LTDA;Lucro Presumido
172;14070085000199;JOLICOLOR SIGNS COMERCIAL LTDA;Lucro Presumido
1732;05660278000109;JOLUMAX ORGANIZACAO DO TRABALHO LIMITADA;Lucro Presumido
3198;50888122000134;JPM EMPREENDIMENTOS E CONSTRUCOES LTDA;Lucro Presumido
1439;43685405000113;JT PARTICIPACOES E CONSULTORIA LTDA;Lucro Presumido
2393;22481129000100;JULIO CEZAR VAZ PEDROZO;Lucro Presumido
179;28172397000118;JUVINI COMERCIO DE VEICULOS LTDA;Lucro Presumido
181;39675873000130;KAGEBRAS COMERCIO IMPORTACAO E REPRESENTACAO LTDA;Lucro Real
2085;30450392000151;KAIROS HOSPITALAR DISTRIBUIDORA DE MEDICAMENTOS LT;Lucro Real
829;42269070000190;KANSAS STEAK BARBECUE LTDA;Lucro Real
2255;16979609000194;L. B. C. FOMENTO MERCANTIL LTDA;Lucro Real
2233;19964951000109;L. FERNANDES VIEIRA STEFANI;Lucro Presumido
3049;10230301000165;LARISSA CAMPOS MARIALVA;Lucro Presumido
3279;49698774000127;LDN PARTICIPACOES LTDA;Lucro Presumido
3051;12793042000106;LEANDRO DOS SANTOS NASCIMENTO PINTURAS;Lucro Presumido
191;04568171000172;LEANDRO LIMA PRADO;Lucro Presumido
1997;14766681000108;LG SERVICOS DE INSTALACOES E MONTAGENS LTDA;Lucro Presumido
928;23414217000143;LIMA PARTICIPACOES LTDA;Lucro Presumido
2011;33979330000120;LIQUOS AMBIENTAL EQUIPAMENTOS E SISTEMAS PARA SANE;Lucro Real
192;36609290000112;LIVEH PHARMA SUPLEMENTOS LTDA;Lucro Presumido
194;20404567000130;LM SILVEIRA EMPREENDIMENTOS IMOBILIARIOS LTDA;Lucro Presumido
937;46237475000105;LOJA MACONICA INCONFIDENCIA TERCEIRO MILENIO;Isentas
196;45528403000146;LUCIANO BEZERRA DA SILVA;Lucro Presumido
2386;13236756000186;LUKA INDUSTRIA E COMERCIO DE PLASTICOS LTDA;Lucro Real
3479;26156565000156;LUME NEFROLOGIA E DIALISE LTDA;Lucro Presumido
1094;14334141000155;M. MARQUES SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
3597;48284336000150;M. TRINDADE SERVICOS MEDICOS LTDA;Lucro Presumido
1088;06346379000172;M.A.SEIXAS;Lucro Presumido
3071;71623888000167;M.L PRODUTOS ALIMENTICIOS LTDA;Lucro Presumido
2400;30386897000102;M5L9 PARTICIPACOES LTDA;Lucro Presumido
2287;14724487000160;MAIA & CAMPANA SERVICOS MEDICOS LIMITADA;Lucro Presumido
1535;43471212000160;MALAVAZI & PIAIA EMPREENDIMENTO IMOBILIARIO SPE LT;Lucro Presumido
1557;01849585000181;MANTUANELLI E BERTACIN GRAFICA JUNDIAI LTDA;Lucro Presumido
2444;01039449000126;MARCELO NATAL COMERCIO DE MAQUINAS;Lucro Presumido
3482;14216358000160;MARCHEZAN TRANSPORTES RODOVIARIOS LTDA;Lucro Presumido
2161;33226768000137;MARCIO RIBEIRO DA SILVA FILHO LTDA;Lucro Presumido
1877;10758908000112;MARCOS ANTONIO DE REZENDE LTDA;Lucro Presumido
1836;10382324000195;MARCOS PAULO BRAGATO;Lucro Presumido
1879;14908342000119;MARCOS PAULO CARIOCA 12067117874;Lucro Presumido
1850;07393858000102;MARENCA REPRESENTACAO COMERCIAL LTDA;Lucro Presumido
1759;02621434000134;MARLENE BLUMENTHAL SAEKI;Lucro Presumido
5130;04845622000171;MASSAO TAKAKI COMERCIO DE ALIMENTOS LTDA;Lucro Presumido
233;29039141000108;MAVA PARTICIPACOES LTDA;Lucro Presumido
2315;53748042000171;MAXQUALY - COMERCIO E LOGISTICA DE COSMETICOS LTDA;Lucro Presumido
5036;10577394000107;MC MENDES SERVICOS MEDICOS S/S;Lucro Presumido
1103;42511518000130;MCA SOLUTIONS LTDA;Lucro Presumido
234;08448834000176;MEDICAL CENTER OFFICE ROOM S/S LTDA;Lucro Presumido
1975;01377032000173;MEGAARC INDUSTRIAL, SOLDAGEM E SEGURANCA LTDA;Lucro Presumido
1096;18496811000190;MELIAS PARTICIPACOES LTDA;Lucro Presumido
3642;48742402000198;MERAKI SOLUTION DISTRIBUICAO LTDA;Lucro Presumido
240;24430690000187;MG PARTICIPACOES E INVESTIMENTOS LTDA;Lucro Presumido
1093;14412268000145;MGB MOB PUBLICIDADE LTDA;Lucro Presumido
1092;00605927000155;MGB PUBLICIDADE LTDA;Lucro Presumido
1080;59010744000130;MOVIMENTO DEMOCRATICO BRASILEIRO - VALINHOS - SP - MUNICIPAL;Imunes
3199;17208486000150;MP/SC SIQUEIRA - ADMINISTRADORA DE IMOVEIS LTDA;Lucro Presumido
